time,open,high,low,close,volume
2021-02-11 19:00:00+00:00,47661.0,48044.0,47527.1,47761.9,775.65230588
2021-02-11 20:00:00+00:00,47761.8,48628.6,46946.9,47016.7,772.49479966
2021-02-11 21:00:00+00:00,47016.7,47338.1,46560.2,46880.1,493.40831825
2021-02-11 22:00:00+00:00,46880.1,47719.5,46869.7,47709.7,238.4703881
2021-02-11 23:00:00+00:00,47709.7,48081.1,47598.2,47963.1,271.00121239
2021-02-12 00:00:00+00:00,47974.5,49000.0,47800.0,47978.9,930.79206096
2021-02-12 01:00:00+00:00,47979.0,48526.8,47700.0,48472.9,338.92387295
2021-02-12 02:00:00+00:00,48472.9,48472.9,47735.6,47929.2,416.95112335
2021-02-12 03:00:00+00:00,47933.9,47980.7,47400.4,47582.8,221.78535357
2021-02-12 04:00:00+00:00,47580.3,47580.4,46888.3,47275.4,575.22406319
2021-02-12 05:00:00+00:00,47265.9,47512.0,47069.2,47252.1,603.72330227
2021-02-12 06:00:00+00:00,47246.4,47551.0,46792.2,47380.7,358.46595439
2021-02-12 07:00:00+00:00,47380.8,47477.8,46911.3,47329.1,243.32287569
2021-02-12 08:00:00+00:00,47332.0,47696.6,47079.0,47110.2,332.06044842
2021-02-12 09:00:00+00:00,47103.7,47408.5,47025.4,47339.7,199.36975425
2021-02-12 10:00:00+00:00,47339.7,47710.9,47335.8,47369.6,199.26122354
2021-02-12 11:00:00+00:00,47369.6,47981.5,47289.3,47569.2,241.49832674
2021-02-12 12:00:00+00:00,47569.2,47966.7,47323.5,47670.1,307.62584093
2021-02-12 13:00:00+00:00,47670.1,48226.0,47635.7,47862.9,551.52318383
2021-02-12 14:00:00+00:00,47863.1,47866.3,46108.2,46559.2,1114.27340599
2021-02-12 15:00:00+00:00,46559.2,47154.8,46530.4,47026.8,444.85315949
2021-02-12 16:00:00+00:00,47026.8,47967.0,47011.7,47596.3,752.91804124
2021-02-12 17:00:00+00:00,47596.3,47897.6,47461.1,47711.5,3160.49377601
2021-02-12 18:00:00+00:00,47711.5,47799.9,46832.3,47266.3,931.38391834
2021-02-12 19:00:00+00:00,47269.8,47444.2,47072.3,47273.5,176.01144449
2021-02-12 20:00:00+00:00,47278.0,47658.6,47156.4,47591.2,180.71396565
2021-02-12 21:00:00+00:00,47585.1,48132.0,47569.0,47863.8,278.90596821
2021-02-12 22:00:00+00:00,47864.0,47940.4,47602.4,47845.0,78.76845651
2021-02-12 23:00:00+00:00,47845.0,47862.6,47160.0,47301.0,307.62772136
2021-02-13 00:00:00+00:00,47298.9,47579.9,47189.4,47456.6,277.78322293
2021-02-13 01:00:00+00:00,47457.2,47812.0,47408.6,47631.6,409.69315775
2021-02-13 02:00:00+00:00,47645.6,47932.4,47522.0,47836.1,2326.7271684
2021-02-13 03:00:00+00:00,47836.1,48126.0,47693.8,47819.0,2587.04814645
2021-02-13 04:00:00+00:00,47819.0,47913.4,47604.7,47902.9,175.60965661
2021-02-13 05:00:00+00:00,47902.9,47921.7,47407.4,47880.9,239.22789414
2021-02-13 06:00:00+00:00,47884.6,47917.3,47480.1,47731.8,198.27406224
2021-02-13 07:00:00+00:00,47728.5,47793.7,46992.1,46995.9,336.45810046
2021-02-13 08:00:00+00:00,47004.2,47500.0,46618.5,47442.6,319.70775738
2021-02-13 09:00:00+00:00,47442.5,47584.2,47062.8,47205.7,152.0574405
2021-02-13 10:00:00+00:00,47212.4,47239.9,46666.0,46705.5,575.56150459
2021-02-13 11:00:00+00:00,46700.0,46982.1,46260.0,46583.8,694.37923032
2021-02-13 12:00:00+00:00,46596.5,47255.1,46221.8,46892.4,406.75062926
2021-02-13 13:00:00+00:00,46892.0,47152.4,46575.5,46962.1,255.93849196
2021-02-13 14:00:00+00:00,46948.1,47041.6,46669.7,46957.2,237.41187864
2021-02-13 15:00:00+00:00,46956.6,47306.9,46900.0,47086.0,264.62578994
2021-02-13 16:00:00+00:00,47088.7,47386.3,46852.2,47141.5,316.94092788
2021-02-13 17:00:00+00:00,47150.1,47194.3,46742.1,46854.7,224.53531456
2021-02-13 18:00:00+00:00,46856.1,47019.5,46732.8,46791.9,138.27041566
2021-02-13 19:00:00+00:00,46791.9,47076.7,46713.2,46873.6,144.92457208
2021-02-13 20:00:00+00:00,46873.5,46965.6,46666.0,46937.1,158.77924739
2021-02-13 21:00:00+00:00,46926.7,47392.1,46704.2,47130.2,159.25841187
2021-02-13 22:00:00+00:00,47130.2,47262.8,46868.9,47059.7,63.54579994
2021-02-13 23:00:00+00:00,47056.9,47300.0,47011.9,47150.3,102.13568114
2021-02-14 00:00:00+00:00,47150.3,47700.0,47021.5,47598.2,332.73218148
2021-02-14 01:00:00+00:00,47595.3,47719.9,47254.6,47456.1,331.75061552
2021-02-14 02:00:00+00:00,47477.5,47619.1,47302.5,47375.0,157.33297819999999
2021-02-14 03:00:00+00:00,47375.7,47496.2,47202.3,47272.8,171.15983526
2021-02-14 04:00:00+00:00,47272.7,47650.0,47226.9,47552.7,225.00564189
2021-02-14 05:00:00+00:00,47554.3,48950.0,47500.1,48939.8,650.62516301
2021-02-14 06:00:00+00:00,48946.4,49400.0,48503.3,48737.7,820.95367489
2021-02-14 07:00:00+00:00,48737.6,49074.6,48513.6,48729.3,211.34351095
2021-02-14 08:00:00+00:00,48729.2,48991.3,48383.9,48694.1,283.85942128
2021-02-14 09:00:00+00:00,48694.1,49185.4,48615.4,49128.5,385.52448284
2021-02-14 10:00:00+00:00,49128.4,49340.0,48981.1,49020.4,291.84592642
2021-02-14 11:00:00+00:00,49020.4,49143.5,48780.6,49050.9,196.51170703
2021-02-14 12:00:00+00:00,49067.5,49705.1,49024.2,49445.1,575.97299317
2021-02-14 13:00:00+00:00,49445.1,49575.8,48548.4,48750.3,1468.1677838
2021-02-14 14:00:00+00:00,48756.1,49071.9,48444.0,48766.3,1104.69217164
2021-02-14 15:00:00+00:00,48760.3,48953.7,48050.0,48543.2,423.53539672
2021-02-14 16:00:00+00:00,48546.2,49050.0,48415.8,49000.9,237.98792038
2021-02-14 17:00:00+00:00,49000.9,49076.5,48582.9,48608.2,204.59513118
2021-02-14 18:00:00+00:00,48608.1,48799.9,48393.2,48729.5,158.83013437
2021-02-14 19:00:00+00:00,48729.5,48915.3,48468.2,48694.6,181.36389596
2021-02-14 20:00:00+00:00,48693.0,49000.8,48578.3,48919.3,162.4158295
2021-02-14 21:00:00+00:00,48918.0,49048.9,48756.1,48818.9,130.26625947
2021-02-14 22:00:00+00:00,48818.6,49291.0,48709.7,49021.3,112.95784087
2021-02-14 23:00:00+00:00,49021.4,49089.9,48500.1,48591.0,267.17302814
2021-02-15 00:00:00+00:00,48583.7,49009.1,48400.0,48749.9,363.95781057
2021-02-15 01:00:00+00:00,48749.7,48810.3,47508.7,48004.6,940.40472016
2021-02-15 02:00:00+00:00,48004.6,48198.7,45680.0,46862.1,2623.77549181
2021-02-15 03:00:00+00:00,46862.1,47262.8,46552.1,47101.0,683.94476966
2021-02-15 04:00:00+00:00,47102.5,47119.8,46282.7,46868.4,748.20145046
2021-02-15 05:00:00+00:00,46868.4,47014.7,46390.6,46720.1,342.88755059
2021-02-15 06:00:00+00:00,46720.0,47138.0,46694.3,46889.0,306.30740142
2021-02-15 07:00:00+00:00,46882.0,47420.0,46840.0,47256.4,415.1883284
2021-02-15 08:00:00+00:00,47259.5,47765.9,47120.1,47580.5,452.8015821
2021-02-15 09:00:00+00:00,47586.8,47711.3,47215.1,47500.0,319.30866572
2021-02-15 10:00:00+00:00,47500.1,47875.3,47302.9,47848.3,325.72730275
2021-02-15 11:00:00+00:00,47848.4,48000.0,47614.8,47785.0,295.94011365
2021-02-15 12:00:00+00:00,47800.0,48071.6,47440.1,47967.0,347.56867376
2021-02-15 13:00:00+00:00,47957.6,48226.9,47807.3,47959.8,304.40680905
2021-02-15 14:00:00+00:00,47958.1,48151.3,47467.0,47553.3,382.5628425
2021-02-15 15:00:00+00:00,47553.2,48012.8,47527.9,47951.2,254.95648715
2021-02-15 16:00:00+00:00,47950.2,48561.9,47950.2,48495.0,449.95133078
2021-02-15 17:00:00+00:00,48499.1,48789.9,48405.3,48565.0,315.35839169
2021-02-15 18:00:00+00:00,48579.0,48694.0,48347.2,48354.4,192.91428932
2021-02-15 19:00:00+00:00,48356.0,48739.3,48356.0,48650.0,121.21016196
2021-02-15 20:00:00+00:00,48659.1,48795.0,48471.5,48581.1,186.74698168
2021-02-15 21:00:00+00:00,48585.9,48757.4,48133.4,48201.2,192.96429375
2021-02-15 22:00:00+00:00,48201.2,48336.5,47647.2,48282.1,241.63807017
2021-02-15 23:00:00+00:00,48280.1,48423.7,47817.9,47912.0,263.69911909
2021-02-16 00:00:00+00:00,47914.2,47954.3,47012.2,47665.8,732.65603358
2021-02-16 01:00:00+00:00,47674.4,48320.0,47611.3,48305.5,382.68014023
2021-02-16 02:00:00+00:00,48305.6,48686.2,48169.7,48456.2,459.99153989
2021-02-16 03:00:00+00:00,48456.2,49665.9,48423.4,49618.6,798.86359986
2021-02-16 04:00:00+00:00,49613.8,50000.0,49100.0,49353.4,757.25540595
2021-02-16 05:00:00+00:00,49356.4,49499.9,48961.4,49191.5,279.40425526
2021-02-16 06:00:00+00:00,49191.6,49229.3,48504.9,49031.1,400.89199797
2021-02-16 07:00:00+00:00,49030.3,49297.5,48620.0,49171.7,265.38183827
2021-02-16 08:00:00+00:00,49181.2,49335.0,48900.0,49296.3,238.54264336
2021-02-16 09:00:00+00:00,49296.8,49342.3,48900.0,49285.7,257.41579821
2021-02-16 10:00:00+00:00,49289.9,49339.8,48761.2,49019.3,294.71166771
2021-02-16 11:00:00+00:00,49019.3,49107.4,48668.9,48915.6,254.51945164
2021-02-16 12:00:00+00:00,48887.4,50654.0,48334.8,49644.7,2274.78392137
2021-02-16 13:00:00+00:00,49644.5,49808.9,48800.0,48959.4,714.37482939
2021-02-16 14:00:00+00:00,48965.3,49458.0,48700.0,49285.7,467.09977360000005
2021-02-16 15:00:00+00:00,49289.5,49517.0,48917.8,48957.0,370.48150937
2021-02-16 16:00:00+00:00,48960.7,49285.8,48055.6,48150.5,680.21358599
2021-02-16 17:00:00+00:00,48154.2,48599.9,48132.7,48234.4,370.48235948
2021-02-16 18:00:00+00:00,48226.0,48695.1,47755.0,48613.0,527.77039464
2021-02-16 19:00:00+00:00,48611.6,48773.3,48334.7,48513.3,216.75835121
2021-02-16 20:00:00+00:00,48516.8,48755.7,48160.2,48742.3,208.96978577
2021-02-16 21:00:00+00:00,48741.3,48780.0,48341.3,48553.1,266.93701946
2021-02-16 22:00:00+00:00,48545.3,49151.7,48474.6,49099.5,151.41856025
2021-02-16 23:00:00+00:00,49099.5,49283.2,48928.7,49147.0,217.64057709
2021-02-17 00:00:00+00:00,49139.5,49582.7,49044.3,49085.4,358.17220619
2021-02-17 01:00:00+00:00,49084.9,49416.8,48952.2,49278.4,307.00657637
2021-02-17 02:00:00+00:00,49278.4,50288.0,49263.9,49651.4,808.33376134
2021-02-17 03:00:00+00:00,49651.3,49769.2,49227.0,49659.7,433.82863236
2021-02-17 04:00:00+00:00,49659.6,49957.7,49120.1,49347.3,449.46296244
2021-02-17 05:00:00+00:00,49347.2,49729.8,49230.0,49707.5,348.27419011
2021-02-17 06:00:00+00:00,49712.4,50682.9,49618.2,50576.6,974.23668654
2021-02-17 07:00:00+00:00,50576.5,51237.0,50256.3,51112.8,1078.57710974
2021-02-17 08:00:00+00:00,51112.8,51283.0,50617.6,51022.4,649.40265485
2021-02-17 09:00:00+00:00,51022.5,51666.0,51000.0,51429.0,532.21660874
2021-02-17 10:00:00+00:00,51433.4,51615.5,51057.5,51189.1,400.44810626
2021-02-17 11:00:00+00:00,51204.9,51678.3,51105.6,51264.6,412.93121689
2021-02-17 12:00:00+00:00,51255.9,51505.8,50765.9,51023.0,484.81580035
2021-02-17 13:00:00+00:00,51027.7,51211.1,50524.0,51145.8,457.92344098
2021-02-17 14:00:00+00:00,51145.8,51252.7,50750.0,51244.1,361.04732009
2021-02-17 15:00:00+00:00,51246.7,51636.0,50980.9,51150.3,524.2566466
2021-02-17 16:00:00+00:00,51150.3,51438.1,50771.2,51245.0,413.56053862
2021-02-17 17:00:00+00:00,51245.0,51442.6,51092.4,51377.7,193.10104147
2021-02-17 18:00:00+00:00,51380.2,51762.0,51307.7,51437.3,308.67703816
2021-02-17 19:00:00+00:00,51436.9,52350.0,51383.1,52149.9,495.96775589999993
2021-02-17 20:00:00+00:00,52149.8,52555.8,51972.1,52235.0,280.33870518
2021-02-17 21:00:00+00:00,52236.7,52617.9,52034.9,52343.6,223.21716782
2021-02-17 22:00:00+00:00,52352.3,52385.8,51966.2,52093.9,141.90456475
2021-02-17 23:00:00+00:00,52091.2,52410.1,51935.9,52116.1,211.68395863
2021-02-18 00:00:00+00:00,52116.0,52530.6,52109.3,52266.1,345.99533228
2021-02-18 01:00:00+00:00,52260.6,52364.5,52041.0,52125.1,362.78005695
2021-02-18 02:00:00+00:00,52125.0,52328.0,51938.9,52311.2,309.12477023
2021-02-18 03:00:00+00:00,52314.2,52383.3,51938.7,52022.5,355.09005127
2021-02-18 04:00:00+00:00,52023.5,52200.0,51699.0,52146.5,315.84607103
2021-02-18 05:00:00+00:00,52146.3,52307.9,52018.8,52169.2,219.83973448
2021-02-18 06:00:00+00:00,52169.2,52240.0,51868.4,51900.1,248.45963679
2021-02-18 07:00:00+00:00,51900.0,52084.8,51300.0,51922.5,1387.4534070999998
2021-02-18 08:00:00+00:00,51906.8,52160.8,51545.2,51691.1,5192.83071165
2021-02-18 09:00:00+00:00,51697.2,51862.7,51430.2,51767.0,1369.82292006
2021-02-18 10:00:00+00:00,51767.0,51979.6,51533.2,51633.8,344.62035096
2021-02-18 11:00:00+00:00,51626.1,51704.9,51120.0,51355.0,466.87085431
2021-02-18 12:00:00+00:00,51364.7,51618.0,50900.0,51466.3,554.61313006
2021-02-18 13:00:00+00:00,51460.0,52006.2,51259.5,51800.1,356.09540122
2021-02-18 14:00:00+00:00,51800.1,52284.2,51626.4,52236.2,443.19281832
2021-02-18 15:00:00+00:00,52233.5,52260.0,51419.7,51571.5,310.41255753
2021-02-18 16:00:00+00:00,51569.7,52091.6,51438.9,52086.9,271.80409626
2021-02-18 17:00:00+00:00,52086.9,52086.9,51777.2,51840.1,146.93786096
2021-02-18 18:00:00+00:00,51840.1,52180.0,51770.1,51854.7,144.99722701
2021-02-18 19:00:00+00:00,51854.7,52059.9,51680.1,51756.7,138.53405809
2021-02-18 20:00:00+00:00,51756.7,52109.9,51533.4,52102.8,183.97877424
2021-02-18 21:00:00+00:00,52110.0,52199.6,51886.7,52006.8,172.95988180000003
2021-02-18 22:00:00+00:00,52006.7,52075.9,51606.4,51828.8,127.09119256
2021-02-18 23:00:00+00:00,51828.8,51920.0,51504.0,51558.4,181.2991597
2021-02-19 00:00:00+00:00,51551.0,51945.8,51458.6,51503.2,286.09081505
2021-02-19 01:00:00+00:00,51503.7,51700.0,51139.4,51311.2,421.21113210000004
2021-02-19 02:00:00+00:00,51311.2,51333.8,50706.0,51235.7,551.40465714
2021-02-19 03:00:00+00:00,51230.0,51501.1,51202.0,51244.3,308.4912687
2021-02-19 04:00:00+00:00,51244.3,51522.0,50921.6,51150.8,250.93865499
2021-02-19 05:00:00+00:00,51150.8,51550.0,51150.8,51508.4,291.29748713
2021-02-19 06:00:00+00:00,51503.6,51823.0,51503.5,51741.9,342.3241891
2021-02-19 07:00:00+00:00,51742.0,51893.0,51654.6,51722.4,246.83601093
2021-02-19 08:00:00+00:00,51720.0,52262.7,51720.0,52232.2,383.19308456
2021-02-19 09:00:00+00:00,52232.2,52936.9,52220.5,52678.8,655.12156107
2021-02-19 10:00:00+00:00,52678.8,52966.5,52614.5,52685.2,355.82740044
2021-02-19 11:00:00+00:00,52685.2,52852.7,52473.7,52710.2,256.79009403
2021-02-19 12:00:00+00:00,52712.9,52722.4,52485.3,52533.2,285.85039838
2021-02-19 13:00:00+00:00,52535.1,52810.5,52300.0,52783.1,340.36926081
2021-02-19 14:00:00+00:00,52786.3,53253.1,52631.5,52897.1,585.49938303
2021-02-19 15:00:00+00:00,52897.0,53890.0,52796.1,53866.7,650.07520811
2021-02-19 16:00:00+00:00,53858.9,54805.9,53605.3,54319.4,917.3589911
2021-02-19 17:00:00+00:00,54308.8,54736.2,54042.1,54736.2,246.17971964
2021-02-19 18:00:00+00:00,54736.3,55387.9,54523.5,55330.5,503.50411710000003
2021-02-19 19:00:00+00:00,55330.5,55665.9,54539.7,54966.0,568.16520296
2021-02-19 20:00:00+00:00,54968.9,55670.0,54765.2,55354.7,450.37988964
2021-02-19 21:00:00+00:00,55350.6,56367.4,55297.0,55623.6,636.67967676
2021-02-19 22:00:00+00:00,55626.9,55760.3,55143.0,55435.5,265.57376197
2021-02-19 23:00:00+00:00,55435.5,55927.8,55353.1,55892.2,290.18412895
2021-02-20 00:00:00+00:00,55885.5,56518.0,55300.2,56223.2,989.68247526
2021-02-20 01:00:00+00:00,56218.5,56600.0,55944.4,56179.7,428.05345343
2021-02-20 02:00:00+00:00,56175.9,56397.8,55963.3,56130.0,298.59969017
2021-02-20 03:00:00+00:00,56130.0,56250.0,55507.0,55710.8,422.92538736
2021-02-20 04:00:00+00:00,55699.5,56133.5,55515.2,55825.1,306.66554308
2021-02-20 05:00:00+00:00,55825.1,55953.3,55559.3,55680.9,210.26610302
2021-02-20 06:00:00+00:00,55680.9,55955.1,55576.7,55939.0,289.14327589
2021-02-20 07:00:00+00:00,55937.8,55969.3,55167.1,55199.7,348.10842776
2021-02-20 08:00:00+00:00,55188.7,55671.2,55188.7,55241.9,247.18648879
2021-02-20 09:00:00+00:00,55242.0,55519.3,55009.3,55248.1,1333.84935243
2021-02-20 10:00:00+00:00,55248.3,55919.5,55219.7,55878.5,660.73984349
2021-02-20 11:00:00+00:00,55876.8,56380.0,55750.1,56361.5,2572.06162244
2021-02-20 12:00:00+00:00,56361.5,57586.6,56267.2,57266.3,4381.81860047
2021-02-20 13:00:00+00:00,57269.9,57500.0,56913.9,57251.1,3584.05821665
2021-02-20 14:00:00+00:00,57251.1,57398.5,56059.5,56265.4,1028.07141266
2021-02-20 15:00:00+00:00,56265.5,56755.6,55745.7,56131.4,621.03396771
2021-02-20 16:00:00+00:00,56143.6,56935.8,56143.6,56700.4,420.4405457
2021-02-20 17:00:00+00:00,56700.4,57416.5,56696.6,57038.8,356.26772075
2021-02-20 18:00:00+00:00,57040.4,57145.1,56790.9,57113.4,155.47412282
2021-02-20 19:00:00+00:00,57111.3,57227.8,56711.9,56958.2,151.9252269
2021-02-20 20:00:00+00:00,56954.1,57042.2,56560.7,56712.7,144.58621295
2021-02-20 21:00:00+00:00,56712.7,56874.8,56246.2,56482.9,156.49136885
2021-02-20 22:00:00+00:00,56471.1,56487.0,53927.8,55432.6,950.97458179
2021-02-20 23:00:00+00:00,55429.5,56184.0,55368.2,55838.3,393.5260863
2021-02-21 00:00:00+00:00,55838.5,56052.4,55485.4,55824.1,391.35484245
2021-02-21 01:00:00+00:00,55830.7,56339.3,55705.1,56339.3,226.36955530000003
2021-02-21 02:00:00+00:00,56339.3,56665.9,56241.2,56325.0,289.68665706
2021-02-21 03:00:00+00:00,56311.2,56896.1,56303.8,56508.0,205.96812676
2021-02-21 04:00:00+00:00,56509.0,56717.7,56055.1,56694.5,224.46120128
2021-02-21 05:00:00+00:00,56695.1,56953.5,56504.3,56528.0,196.36418892
2021-02-21 06:00:00+00:00,56532.1,56599.9,56237.1,56488.9,201.45647556
2021-02-21 07:00:00+00:00,56488.8,56586.7,55900.0,56085.0,297.80067512
2021-02-21 08:00:00+00:00,56087.2,56670.0,55826.5,56523.4,288.73276422
2021-02-21 09:00:00+00:00,56523.3,56859.3,56363.7,56800.2,460.79646655
2021-02-21 10:00:00+00:00,56805.0,57827.5,56665.0,57549.9,734.45177807
2021-02-21 11:00:00+00:00,57555.1,57555.2,57200.0,57274.2,272.98695214
2021-02-21 12:00:00+00:00,57276.3,57441.0,56600.0,56890.9,439.56539086
2021-02-21 13:00:00+00:00,56896.2,57216.7,56896.2,57161.4,204.33617182
2021-02-21 14:00:00+00:00,57161.3,57457.3,56781.4,57387.1,325.42116026
2021-02-21 15:00:00+00:00,57387.1,57555.8,57167.3,57321.3,257.66735248
2021-02-21 16:00:00+00:00,57321.4,57777.5,57004.6,57717.1,321.97509028
2021-02-21 17:00:00+00:00,57717.0,57735.1,57338.4,57486.4,216.18782614
2021-02-21 18:00:00+00:00,57489.5,58263.5,57333.0,58156.0,337.6856623
2021-02-21 19:00:00+00:00,58165.4,58318.0,57904.2,58056.9,204.93374767
2021-02-21 20:00:00+00:00,58056.9,58218.8,57450.6,57652.6,214.59484444
2021-02-21 21:00:00+00:00,57654.1,57889.2,57166.5,57289.8,275.74782427
2021-02-21 22:00:00+00:00,57285.3,57578.4,56893.1,57313.2,456.64732688
2021-02-21 23:00:00+00:00,57313.1,57580.8,57069.7,57407.7,236.83374046
2021-02-22 00:00:00+00:00,57407.6,57513.8,56100.0,56184.1,880.75038926
2021-02-22 01:00:00+00:00,56190.7,56989.3,56000.0,56850.0,513.43188129
2021-02-22 02:00:00+00:00,56849.9,57275.0,56200.0,56850.1,597.31252859
2021-02-22 03:00:00+00:00,56850.0,57088.1,55788.4,55875.1,525.66692373
2021-02-22 04:00:00+00:00,55870.0,56250.0,55050.0,55770.0,859.67395434
2021-02-22 05:00:00+00:00,55766.2,56333.1,55299.9,55787.5,538.1866482
2021-02-22 06:00:00+00:00,55790.8,56332.8,55758.1,55970.7,365.09242859
2021-02-22 07:00:00+00:00,55964.0,56528.3,55633.0,56413.3,446.60638983
2021-02-22 08:00:00+00:00,56413.3,56600.0,55369.3,55458.5,469.7087978
2021-02-22 09:00:00+00:00,55458.4,55781.6,54382.3,54760.0,736.26159013
2021-02-22 10:00:00+00:00,54760.0,55100.0,53521.6,54861.4,1038.87550183
2021-02-22 11:00:00+00:00,54857.4,55250.0,54423.9,54530.9,460.75727942
2021-02-22 12:00:00+00:00,54541.4,54668.6,52655.7,53800.0,1512.79404419
2021-02-22 13:00:00+00:00,53800.0,54056.4,52057.0,52095.5,1102.11664085
2021-02-22 14:00:00+00:00,52090.0,53571.6,47668.0,53419.3,5339.87882632
2021-02-22 15:00:00+00:00,53419.2,53927.1,52680.0,53231.9,1426.67531512
2021-02-22 16:00:00+00:00,53237.5,53830.2,52766.0,53163.9,505.71871401
2021-02-22 17:00:00+00:00,53181.9,53285.0,51987.9,52103.0,467.01558165
2021-02-22 18:00:00+00:00,52096.0,53484.0,51630.0,53231.4,569.46242969
2021-02-22 19:00:00+00:00,53231.4,53738.2,52956.1,53585.2,199.59217334
2021-02-22 20:00:00+00:00,53585.1,54366.5,53451.5,53784.7,370.85189396
2021-02-22 21:00:00+00:00,53798.0,54870.0,53685.1,54870.0,223.69364205
2021-02-22 22:00:00+00:00,54870.0,54982.1,53800.7,54074.7,258.71666807
2021-02-22 23:00:00+00:00,54074.1,54358.6,53284.9,54092.2,486.17049378
2021-02-23 00:00:00+00:00,54086.1,54199.3,53067.0,53422.8,715.86212362
2021-02-23 01:00:00+00:00,53425.5,53919.6,52278.3,52536.2,610.50237937
2021-02-23 02:00:00+00:00,52536.3,52888.9,50900.0,51215.3,1007.4812611
2021-02-23 03:00:00+00:00,51215.4,52491.6,51166.4,51887.1,789.43532975
2021-02-23 04:00:00+00:00,51885.2,52319.6,49609.7,50758.9,1651.92969342
2021-02-23 05:00:00+00:00,50758.9,50758.9,48623.0,49974.2,2165.66571828
2021-02-23 06:00:00+00:00,49974.1,51239.2,49407.3,49542.3,1260.51127637
2021-02-23 07:00:00+00:00,49545.5,50550.4,49348.5,49648.5,840.79157475
2021-02-23 08:00:00+00:00,49646.6,50009.9,46559.4,46565.0,3395.40383578
2021-02-23 09:00:00+00:00,46569.1,48700.0,45010.0,48053.8,3999.25010326
2021-02-23 10:00:00+00:00,48063.3,48950.0,46543.6,47529.9,3982.50149215
2021-02-23 11:00:00+00:00,47530.9,48266.8,44890.9,46376.9,4262.81712914
2021-02-23 12:00:00+00:00,46377.0,49440.0,45770.5,48691.5,3214.26584354
2021-02-23 13:00:00+00:00,48687.8,49555.0,48030.9,48745.6,1536.68267032
2021-02-23 14:00:00+00:00,48745.5,49126.9,45875.8,46980.8,1485.06568789
2021-02-23 15:00:00+00:00,46980.8,49334.3,46666.0,48618.8,1990.55229856
2021-02-23 16:00:00+00:00,48618.8,49270.2,47229.2,47361.0,1425.74235984
2021-02-23 17:00:00+00:00,47359.7,48176.9,46876.7,47161.9,811.98002085
2021-02-23 18:00:00+00:00,47152.7,47773.0,46501.1,46869.9,896.91936261
2021-02-23 19:00:00+00:00,46865.4,47267.0,45500.1,45527.8,1050.91974152
2021-02-23 20:00:00+00:00,45528.9,47836.6,45223.0,47833.5,1070.18892454
2021-02-23 21:00:00+00:00,47835.9,48461.4,47423.0,47946.8,837.6447542000001
2021-02-23 22:00:00+00:00,47940.1,48722.6,47782.4,48593.2,370.02965637
2021-02-23 23:00:00+00:00,48610.5,48919.9,48156.2,48886.3,445.62649863
2021-02-24 00:00:00+00:00,48886.4,49097.2,47001.1,48451.2,963.53601329
2021-02-24 01:00:00+00:00,48451.9,50221.9,48437.6,50196.5,753.86219983
2021-02-24 02:00:00+00:00,50192.1,50540.7,49798.0,50150.1,669.37347778
2021-02-24 03:00:00+00:00,50150.1,50956.2,50031.7,50865.4,392.00708366
2021-02-24 04:00:00+00:00,50865.2,51349.9,50330.6,50606.2,620.00557044
2021-02-24 05:00:00+00:00,50612.7,51020.0,50000.8,50216.6,514.37304005
2021-02-24 06:00:00+00:00,50234.2,50683.4,49452.0,50098.0,715.45513549
2021-02-24 07:00:00+00:00,50101.0,50366.1,49531.0,50084.4,473.33873826
2021-02-24 08:00:00+00:00,50111.3,50866.1,49800.0,50637.4,578.70516334
2021-02-24 09:00:00+00:00,50636.4,51351.9,50309.3,50853.1,487.91552871
2021-02-24 10:00:00+00:00,50855.9,50902.8,50055.0,50070.8,1556.24712421
2021-02-24 11:00:00+00:00,50070.9,50881.5,50070.8,50350.9,1992.79502676
2021-02-24 12:00:00+00:00,50350.9,51296.3,50313.1,50721.8,2926.57863924
2021-02-24 13:00:00+00:00,50724.7,51037.4,49061.2,49473.4,1729.29766264
2021-02-24 14:00:00+00:00,49473.2,49758.0,48754.3,49405.1,2307.65108963
2021-02-24 15:00:00+00:00,49396.9,49852.4,48435.1,49821.0,802.50026525
2021-02-24 16:00:00+00:00,49823.5,50236.0,49288.9,49305.5,382.35797268
2021-02-24 17:00:00+00:00,49308.1,50058.0,49308.1,50049.2,277.93656006
2021-02-24 18:00:00+00:00,50045.7,50057.4,49488.7,49571.4,225.71322262
2021-02-24 19:00:00+00:00,49574.1,49681.5,48822.6,48965.4,243.67297946
2021-02-24 20:00:00+00:00,48968.8,49256.4,48586.1,49103.2,317.69861064
2021-02-24 21:00:00+00:00,49100.2,49155.7,48087.2,48723.8,372.82099567
2021-02-24 22:00:00+00:00,48723.8,48941.0,48011.0,48808.4,366.43838651
2021-02-24 23:00:00+00:00,48808.3,49750.8,48741.3,49685.1,361.3464417
2021-02-25 00:00:00+00:00,49671.4,50857.0,49528.8,50499.3,628.24276843
2021-02-25 01:00:00+00:00,50500.9,50878.4,50357.3,50511.4,478.32863908
2021-02-25 02:00:00+00:00,50511.4,50835.8,50422.8,50657.0,333.76678849
2021-02-25 03:00:00+00:00,50657.0,50661.1,50006.6,50198.1,480.62018013
2021-02-25 04:00:00+00:00,50190.1,50355.7,49549.5,49611.4,524.82609097
2021-02-25 05:00:00+00:00,49611.4,50463.1,49520.0,50385.3,514.39257105
