id,time,open,high,low,close,volume
310,2021-03-17T11:00:00.000Z,55089.9,55199.0,54568.6,54831.0,430.85637326
311,2021-03-17T10:00:00.000Z,54760.6,55247.6,54609.4,55077.0,340.35694362
312,2021-03-17T09:00:00.000Z,55784.0,55877.3,54301.2,54766.3,938.46324962
313,2021-03-17T08:00:00.000Z,55827.6,56063.7,55618.1,55784.0,370.17977021
314,2021-03-17T07:00:00.000Z,56312.3,56329.5,55674.2,55827.6,545.5291826
315,2021-03-17T06:00:00.000Z,55958.8,56338.2,55828.2,56312.3,431.48345328
316,2021-03-17T05:00:00.000Z,55568.2,55979.9,55180.0,55958.7,439.86677192
317,2021-03-17T04:00:00.000Z,55501.1,55848.5,55400.0,55568.2,428.62609344
318,2021-03-17T03:00:00.000Z,55761.5,56135.5,55404.5,55501.1,388.21975156
319,2021-03-17T02:00:00.000Z,56268.6,56281.5,55631.2,55761.5,515.84251984
320,2021-03-17T01:00:00.000Z,56520.8,56534.7,56048.3,56279.4,408.23534294
321,2021-03-17T00:00:00.000Z,56900.9,57173.8,56263.6,56517.0,606.93770227
322,2021-03-16T23:00:00.000Z,56255.8,56929.0,56065.7,56904.9,243.96266719
323,2021-03-16T22:00:00.000Z,56446.8,56817.0,56225.1,56258.0,205.09631724
324,2021-03-16T21:00:00.000Z,56379.4,56600.0,55948.0,56446.7,175.3770926
325,2021-03-16T20:00:00.000Z,55728.1,56429.4,55672.4,56374.7,366.36254524
326,2021-03-16T19:00:00.000Z,55344.1,55827.8,55171.1,55731.1,172.17170322
327,2021-03-16T18:00:00.000Z,55261.4,55665.6,55099.2,55339.5,217.57710095
328,2021-03-16T17:00:00.000Z,55655.4,55831.2,54946.9,55246.2,335.8565472
329,2021-03-16T16:00:00.000Z,55843.1,56088.0,55425.6,55655.4,396.52498953
330,2021-03-16T15:00:00.000Z,55651.9,55929.0,55415.2,55843.0,432.86322539
331,2021-03-16T14:00:00.000Z,55322.5,55730.3,55213.0,55651.9,297.0506394
332,2021-03-16T13:00:00.000Z,55081.5,55907.5,55022.4,55322.5,402.75696367
333,2021-03-16T12:00:00.000Z,55465.0,55615.2,54618.0,55085.1,420.8436465
334,2021-03-16T11:00:00.000Z,55800.0,55898.0,55091.1,55451.2,338.23426411
335,2021-03-16T10:00:00.000Z,55867.1,56143.9,55416.1,55800.0,439.96806166
336,2021-03-16T09:00:00.000Z,55884.4,56384.0,55713.7,55867.0,2564.30473624
337,2021-03-16T08:00:00.000Z,55248.2,56094.6,55133.5,55884.4,1520.08256672
338,2021-03-16T07:00:00.000Z,55080.7,55480.0,54803.0,55251.9,753.97933891
339,2021-03-16T06:00:00.000Z,54083.7,55341.2,53653.0,55080.6,812.85851029
340,2021-03-16T05:00:00.000Z,54409.8,54450.0,53593.8,54081.7,602.68278742
341,2021-03-16T04:00:00.000Z,54267.8,54822.9,54195.0,54409.8,459.88967675
342,2021-03-16T03:00:00.000Z,54561.5,54599.9,53841.8,54273.0,625.78501927
343,2021-03-16T02:00:00.000Z,54470.9,54645.3,54122.6,54561.5,522.00583218
344,2021-03-16T01:00:00.000Z,54078.7,54573.4,53272.7,54470.9,1271.44399119
345,2021-03-16T00:00:00.000Z,55594.8,56063.7,53935.2,54078.7,1779.3378706
346,2021-03-15T23:00:00.000Z,56134.9,56673.5,55538.3,55605.0,331.37382435
347,2021-03-15T22:00:00.000Z,56702.6,56899.3,55981.9,56134.8,261.1365843
348,2021-03-15T21:00:00.000Z,56363.4,56935.5,56328.6,56702.6,206.16067223
349,2021-03-15T20:00:00.000Z,56570.1,56919.2,56211.0,56363.3,382.81967858
350,2021-03-15T19:00:00.000Z,56112.4,56639.5,56097.5,56570.0,196.93218868
351,2021-03-15T18:00:00.000Z,56033.9,56371.3,55800.4,56123.5,246.18115234
352,2021-03-15T17:00:00.000Z,56244.4,56320.9,55450.4,56033.1,458.73096778
353,2021-03-15T16:00:00.000Z,56208.3,56673.6,55660.0,56250.4,748.53427518
354,2021-03-15T15:00:00.000Z,56132.8,56801.5,55880.3,56206.5,540.43797517
355,2021-03-15T14:00:00.000Z,56855.0,57277.1,56129.1,56140.9,781.34715198
356,2021-03-15T13:00:00.000Z,56433.8,57030.0,56239.1,56855.1,673.74221948
357,2021-03-15T12:00:00.000Z,56142.4,56452.1,55042.7,56432.2,825.05770483
358,2021-03-15T11:00:00.000Z,56351.6,56552.8,55900.0,56149.5,568.55080703
359,2021-03-15T10:00:00.000Z,55850.4,56411.7,55569.0,56349.1,828.51935124
360,2021-03-15T09:00:00.000Z,57800.0,58124.4,54434.0,55860.1,3838.31577191
361,2021-03-15T08:00:00.000Z,57795.7,58350.1,57500.0,57800.0,1521.27942407
362,2021-03-15T07:00:00.000Z,58787.7,58787.7,57261.2,57789.3,1835.83942605
363,2021-03-15T06:00:00.000Z,59016.6,59360.0,58413.1,58774.8,936.04394021
364,2021-03-15T05:00:00.000Z,59776.2,59926.4,59001.0,59005.1,695.57762169
365,2021-03-15T04:00:00.000Z,60381.1,60711.7,59655.2,59768.4,673.31953883
366,2021-03-15T03:00:00.000Z,60068.0,60482.8,60067.9,60381.1,331.88790903
367,2021-03-15T02:00:00.000Z,60050.0,60341.5,60028.7,60068.0,399.29081992
368,2021-03-15T01:00:00.000Z,59409.0,60272.8,59250.0,60050.0,673.48527527
369,2021-03-15T00:00:00.000Z,58979.6,59916.8,58725.0,59396.1,977.82465109
370,2021-03-14T23:00:00.000Z,60217.8,60734.9,58979.9,58989.9,778.87285531
371,2021-03-14T22:00:00.000Z,60084.5,60320.0,59750.0,60208.2,137.25485646
372,2021-03-14T21:00:00.000Z,60275.0,60497.7,59877.5,60084.4,155.83375396
373,2021-03-14T20:00:00.000Z,59925.4,60330.3,59702.7,60272.2,231.58732501
374,2021-03-14T19:00:00.000Z,60144.4,60198.0,59792.0,59924.3,156.55953649
375,2021-03-14T18:00:00.000Z,59691.1,60351.2,59691.1,60144.3,195.06847094
376,2021-03-14T17:00:00.000Z,59560.2,60021.7,59524.4,59696.6,185.76224532
377,2021-03-14T16:00:00.000Z,59673.3,60050.0,59232.6,59557.6,379.6823128
378,2021-03-14T15:00:00.000Z,60012.2,60150.0,59472.0,59673.2,261.47057138
379,2021-03-14T14:00:00.000Z,59927.2,60476.0,59872.9,60012.1,245.50686874
380,2021-03-14T13:00:00.000Z,60419.5,60478.7,59728.5,59935.7,269.2476304
381,2021-03-14T12:00:00.000Z,60281.5,60531.8,60140.5,60419.5,232.09083238
382,2021-03-14T11:00:00.000Z,60261.6,60383.8,59291.6,60266.7,1190.17466866
383,2021-03-14T10:00:00.000Z,60937.6,60966.7,60104.7,60261.6,392.1184896
384,2021-03-14T09:00:00.000Z,60786.9,61127.2,60696.1,60937.6,199.3039624
385,2021-03-14T08:00:00.000Z,60491.4,60874.4,60141.4,60792.8,349.27309231
386,2021-03-14T07:00:00.000Z,60964.5,60964.5,60465.9,60491.4,280.33620867
387,2021-03-14T06:00:00.000Z,61024.6,61024.6,60546.3,60962.9,334.95265719
388,2021-03-14T05:00:00.000Z,61226.1,61283.1,60925.0,61024.6,2261.94311002
389,2021-03-14T04:00:00.000Z,61354.8,61532.2,61080.7,61226.1,302.91780218
390,2021-03-14T03:00:00.000Z,61060.6,61474.9,60908.6,61353.9,331.27584624
391,2021-03-14T02:00:00.000Z,61077.0,61209.9,60796.3,61060.7,278.55022719
392,2021-03-14T01:00:00.000Z,61266.1,61266.1,60723.1,61077.0,371.12130104
393,2021-03-14T00:00:00.000Z,61189.0,61699.9,60903.3,61262.0,405.4078929
394,2021-03-13T23:00:00.000Z,61093.2,61475.8,61090.1,61187.6,301.42939074
395,2021-03-13T22:00:00.000Z,61134.0,61265.0,60770.2,61093.2,159.35990092
396,2021-03-13T21:00:00.000Z,61634.0,61724.8,60583.6,61129.8,376.92208995
397,2021-03-13T20:00:00.000Z,60771.9,61829.0,60690.7,61628.4,521.98191873
398,2021-03-13T19:00:00.000Z,60280.9,60865.8,60137.7,60771.8,356.90437281
399,2021-03-13T18:00:00.000Z,60323.9,60450.3,59981.0,60277.9,235.62240727
401,2021-03-13T17:00:00.000Z,59814.6,60430.7,59760.9,60330.5,380.81669795
402,2021-03-13T16:00:00.000Z,59688.6,59928.9,59466.0,59819.7,346.68449923
403,2021-03-13T15:00:00.000Z,59766.9,59952.1,59514.3,59694.2,302.49947446
404,2021-03-13T14:00:00.000Z,59904.5,60077.0,59715.2,59743.5,346.09835459
405,2021-03-13T13:00:00.000Z,59910.0,60144.0,59495.1,59903.0,480.44232127
406,2021-03-13T12:00:00.000Z,59845.4,60464.7,59234.3,59916.9,834.50328976
407,2021-03-13T11:00:00.000Z,59434.8,60195.2,59419.0,59839.8,1090.80231773
408,2021-03-13T10:00:00.000Z,57600.0,59859.5,57454.4,59432.6,2282.6475783
409,2021-03-13T09:00:00.000Z,57439.3,57600.0,57263.1,57600.0,2283.71683575
410,2021-03-13T08:00:00.000Z,57347.8,57641.3,57126.2,57439.3,3002.34838545
411,2021-03-13T07:00:00.000Z,56933.4,57400.7,56760.1,57344.1,1784.139262
412,2021-03-13T06:00:00.000Z,56749.6,57069.7,56506.2,56933.4,881.72944448
413,2021-03-13T05:00:00.000Z,56879.0,57076.9,56611.2,56749.6,366.46617762
414,2021-03-13T04:00:00.000Z,56683.1,56888.7,56255.3,56879.0,309.36789483
415,2021-03-13T03:00:00.000Z,56463.3,56789.9,56301.4,56683.1,260.53918238
416,2021-03-13T02:00:00.000Z,56383.6,56628.3,56087.5,56456.4,310.65271913
417,2021-03-13T01:00:00.000Z,56689.8,56699.9,56082.4,56385.4,449.22810074
418,2021-03-13T00:00:00.000Z,57230.0,57292.6,56291.9,56689.8,448.25540087
419,2021-03-12T23:00:00.000Z,57146.0,57500.0,57146.0,57230.0,178.74725366
420,2021-03-12T22:00:00.000Z,56937.2,57431.6,56859.0,57148.3,174.27719579
421,2021-03-12T21:00:00.000Z,56690.0,57172.1,56260.0,56937.2,335.64332572
422,2021-03-12T20:00:00.000Z,56947.0,57161.8,56401.9,56689.9,475.08201708
423,2021-03-12T19:00:00.000Z,57336.1,57544.2,56702.6,56947.0,405.54499514
424,2021-03-12T18:00:00.000Z,57170.9,57671.1,57071.3,57327.1,372.59630957
425,2021-03-12T17:00:00.000Z,57360.0,57750.0,57058.7,57170.8,498.27834372
426,2021-03-12T16:00:00.000Z,56933.1,57650.0,56933.0,57360.0,2259.76165004
427,2021-03-12T15:00:00.000Z,56220.0,57097.5,56040.0,56931.2,2509.67287188
428,2021-03-12T14:00:00.000Z,55694.4,56237.1,55360.0,56220.0,2363.30564577
429,2021-03-12T13:00:00.000Z,56383.4,56383.4,55030.9,55694.4,3501.60762938
430,2021-03-12T12:00:00.000Z,56498.8,56838.4,56185.2,56383.4,2053.55964188
431,2021-03-12T11:00:00.000Z,56709.1,57080.0,56359.8,56498.8,441.20186741
432,2021-03-12T10:00:00.000Z,56534.8,56854.7,55823.0,56712.7,557.20706715
433,2021-03-12T09:00:00.000Z,56505.9,56819.6,56305.0,56534.9,534.67789257
434,2021-03-12T08:00:00.000Z,56670.8,57099.3,56269.8,56510.9,735.00761395
435,2021-03-12T07:00:00.000Z,57057.7,57057.7,56464.7,56680.0,402.44060665
436,2021-03-12T06:00:00.000Z,57164.6,57428.4,56900.2,57057.6,328.83554108
437,2021-03-12T05:00:00.000Z,56695.3,57272.5,56350.0,57164.6,636.46952049
438,2021-03-12T04:00:00.000Z,57103.8,57234.9,56470.5,56695.3,613.10923789
439,2021-03-12T03:00:00.000Z,56964.2,57267.0,56800.1,57103.8,537.38410569
440,2021-03-12T02:00:00.000Z,56910.4,57109.6,56711.8,56964.3,507.22533162
441,2021-03-12T01:00:00.000Z,57353.3,57625.0,56622.9,56907.8,700.11290359
442,2021-03-12T00:00:00.000Z,57780.0,58083.3,56793.2,57345.7,978.15339215
443,2021-03-11T23:00:00.000Z,57880.0,58145.9,57611.5,57786.2,557.78909211
444,2021-03-11T22:00:00.000Z,57572.2,58000.0,57465.0,57880.9,431.38567183
445,2021-03-11T21:00:00.000Z,57455.1,57900.0,57254.7,57572.2,705.65323275
446,2021-03-11T20:00:00.000Z,56825.9,57599.9,56560.3,57452.2,574.73798741
447,2021-03-11T19:00:00.000Z,57513.2,57644.0,56613.3,56820.0,605.63552311
448,2021-03-11T18:00:00.000Z,56798.4,57679.5,56526.0,57513.3,816.39883935
449,2021-03-11T17:00:00.000Z,56871.7,57052.7,56278.4,56808.6,588.99931635
450,2021-03-11T16:00:00.000Z,56343.7,57013.9,56343.7,56874.8,787.14915311
451,2021-03-11T15:00:00.000Z,56808.3,57094.3,55838.3,56341.5,971.09561466
452,2021-03-11T14:00:00.000Z,56928.8,57246.4,56460.0,56809.9,877.93238031
453,2021-03-11T13:00:00.000Z,56275.2,57010.1,56275.2,56928.6,1033.03515752
454,2021-03-11T12:00:00.000Z,56239.7,56438.1,55720.0,56275.2,781.3496983
455,2021-03-11T11:00:00.000Z,55539.7,56272.5,55414.6,56236.3,715.47683713
456,2021-03-11T10:00:00.000Z,54489.3,55600.0,54429.1,55539.7,846.5007903
457,2021-03-11T09:00:00.000Z,54752.1,54918.3,54460.0,54486.4,377.36221735
458,2021-03-11T08:00:00.000Z,55026.0,55090.0,54278.4,54767.2,1213.32586753
459,2021-03-11T07:00:00.000Z,55569.2,55789.5,55003.0,55030.1,576.44080207
460,2021-03-11T06:00:00.000Z,55275.3,55770.6,55018.1,55571.7,520.70669731
461,2021-03-11T05:00:00.000Z,55834.7,55834.7,55200.0,55275.4,528.55425493
462,2021-03-11T04:00:00.000Z,55999.9,56162.9,55611.8,55829.2,506.34553194
463,2021-03-11T03:00:00.000Z,56313.2,56474.8,55593.4,55984.9,515.3613683
464,2021-03-11T02:00:00.000Z,55780.6,56319.9,55642.0,56318.2,557.70212038
465,2021-03-11T01:00:00.000Z,55606.1,55942.9,55168.1,55781.9,579.85177126
466,2021-03-11T00:00:00.000Z,55860.4,56489.6,55487.4,55612.6,797.92982713
467,2021-03-10T23:00:00.000Z,56907.7,56950.4,55804.2,55865.9,462.33771839
468,2021-03-10T22:00:00.000Z,56918.4,57210.5,56504.4,56907.7,186.63451974
469,2021-03-10T21:00:00.000Z,56271.4,57020.4,55534.6,56916.3,450.73342995
470,2021-03-10T20:00:00.000Z,56750.0,56886.6,56051.1,56274.3,517.32394525
471,2021-03-10T19:00:00.000Z,56730.3,57434.8,56579.7,56735.9,455.60803872
472,2021-03-10T18:00:00.000Z,56868.9,57141.5,56577.0,56736.7,318.08678862
473,2021-03-10T17:00:00.000Z,57006.6,57112.8,56372.5,56873.8,582.17368188
474,2021-03-10T16:00:00.000Z,56341.3,57068.7,56103.2,57005.3,570.14753927
475,2021-03-10T15:00:00.000Z,56101.5,56486.0,55960.2,56351.0,532.04948259
476,2021-03-10T14:00:00.000Z,56262.8,56376.0,55756.5,56098.1,490.92627129
477,2021-03-10T13:00:00.000Z,55214.0,56315.3,55144.5,56266.3,680.23191156
478,2021-03-10T12:00:00.000Z,54843.5,55483.6,54838.5,55212.7,347.26147872
479,2021-03-10T11:00:00.000Z,54822.4,54989.9,54505.9,54833.9,411.85120972
480,2021-03-10T10:00:00.000Z,55124.2,55126.9,54685.3,54819.4,410.95585861
481,2021-03-10T09:00:00.000Z,54640.1,55452.2,54308.7,55121.4,714.86736587
482,2021-03-10T08:00:00.000Z,54180.8,54741.0,54040.0,54640.0,592.89267584
483,2021-03-10T07:00:00.000Z,53872.5,54398.0,53832.2,54189.0,459.76476815
484,2021-03-10T06:00:00.000Z,53649.3,54071.7,53512.1,53872.5,346.09094374
485,2021-03-10T05:00:00.000Z,53649.9,53687.0,53018.0,53649.3,397.75404416
486,2021-03-10T04:00:00.000Z,53465.1,53809.3,53327.2,53649.9,386.81450325
487,2021-03-10T03:00:00.000Z,53926.0,54110.0,53151.7,53460.9,573.77569124
488,2021-03-10T02:00:00.000Z,54674.0,54674.0,53237.1,53927.2,1254.59929356
489,2021-03-10T01:00:00.000Z,55515.2,55823.2,54472.2,54674.1,684.03466267
490,2021-03-10T00:00:00.000Z,54873.7,55763.0,54668.9,55515.2,1094.44692986
491,2021-03-09T23:00:00.000Z,54808.1,54888.0,54474.1,54883.3,260.82209808
492,2021-03-09T22:00:00.000Z,54283.3,54860.0,54145.2,54808.1,170.18976926
493,2021-03-09T21:00:00.000Z,54321.7,54524.3,53880.0,54278.1,163.31036932
494,2021-03-09T20:00:00.000Z,54102.1,54576.9,54041.1,54321.8,193.11083873
495,2021-03-09T19:00:00.000Z,53884.4,54219.3,53788.6,54102.2,134.69001461
496,2021-03-09T18:00:00.000Z,53801.4,54042.9,53600.0,53889.5,180.17542817
497,2021-03-09T17:00:00.000Z,54080.1,54272.9,53770.1,53799.5,147.84093925
498,2021-03-09T16:00:00.000Z,54083.1,54335.6,53744.9,54080.1,303.32806422
499,2021-03-09T15:00:00.000Z,54480.1,54511.5,53829.5,54089.0,357.08767183
500,2021-03-09T14:00:00.000Z,54788.6,54788.6,54234.6,54480.1,594.21663254
501,2021-03-09T13:00:00.000Z,53732.9,54796.0,53661.5,54788.1,573.86424718
502,2021-03-09T12:00:00.000Z,54233.4,54233.4,53550.1,53732.8,421.90491407
503,2021-03-09T11:00:00.000Z,54170.6,54291.1,53927.6,54236.2,305.03088472
504,2021-03-09T10:00:00.000Z,54108.5,54358.6,53880.0,54169.0,414.15720376
505,2021-03-09T09:00:00.000Z,54022.4,54279.8,53861.8,54108.4,328.61381726
506,2021-03-09T08:00:00.000Z,53547.6,54158.8,53290.0,54022.4,437.06765856
507,2021-03-09T07:00:00.000Z,53846.9,53885.5,53394.5,53546.1,412.46979396
508,2021-03-09T06:00:00.000Z,54252.4,54438.6,53755.8,53846.9,383.26712737
509,2021-03-09T05:00:00.000Z,53682.8,54391.1,53682.8,54252.4,514.0357508
510,2021-03-09T04:00:00.000Z,53844.7,54033.0,53486.4,53684.2,536.23654249
511,2021-03-09T03:00:00.000Z,53584.2,54079.1,53450.0,53842.7,850.65101665
512,2021-03-09T02:00:00.000Z,53549.3,53769.1,53243.3,53584.2,752.52160411
513,2021-03-09T01:00:00.000Z,52013.9,53721.0,51987.7,53544.0,1661.74714404
514,2021-03-09T00:00:00.000Z,52377.4,52548.3,51821.5,52020.3,672.69642075
515,2021-03-08T23:00:00.000Z,51594.7,52393.4,51594.7,52377.3,353.05742221
516,2021-03-08T22:00:00.000Z,51847.2,51891.8,51295.1,51594.6,160.08488295
517,2021-03-08T21:00:00.000Z,51759.6,51934.4,51501.5,51847.2,302.18745431
518,2021-03-08T20:00:00.000Z,51309.3,51991.5,51231.7,51755.4,497.04321567
519,2021-03-08T19:00:00.000Z,50800.0,51479.9,50782.5,51310.9,268.01114873
520,2021-03-08T18:00:00.000Z,50799.2,51080.0,50731.8,50800.0,213.82714504
521,2021-03-08T17:00:00.000Z,50656.3,50874.2,50624.2,50798.3,265.68102489
522,2021-03-08T16:00:00.000Z,51065.9,51191.1,50542.9,50648.3,404.51202285
523,2021-03-08T15:00:00.000Z,50753.9,51223.3,50417.1,51057.7,655.22885559
524,2021-03-08T14:00:00.000Z,50981.0,51268.4,50127.2,50754.0,771.65665346
525,2021-03-08T13:00:00.000Z,50258.5,51060.2,50253.9,50991.1,810.6594095
526,2021-03-08T12:00:00.000Z,50495.5,50544.8,50102.9,50259.9,428.21619782
527,2021-03-08T11:00:00.000Z,50056.0,50563.2,49871.6,50479.8,370.36120597
528,2021-03-08T10:00:00.000Z,49876.9,50263.5,49682.7,50057.6,390.04022896
529,2021-03-08T09:00:00.000Z,49868.3,50080.0,49388.3,49873.1,511.42503795
530,2021-03-08T08:00:00.000Z,49746.5,49873.4,49254.2,49873.3,517.72495048
531,2021-03-08T07:00:00.000Z,50255.9,50420.9,49506.7,49738.9,773.53397249
532,2021-03-08T06:00:00.000Z,50766.0,50939.8,50132.6,50256.0,1016.38693202
533,2021-03-08T05:00:00.000Z,50408.7,50816.2,50350.1,50766.6,637.64474252
534,2021-03-08T04:00:00.000Z,50588.8,50588.8,50100.1,50419.4,674.37029562
535,2021-03-08T03:00:00.000Z,50725.4,50791.6,50241.7,50591.5,728.63346688
536,2021-03-08T02:00:00.000Z,51559.9,51579.9,50500.0,50725.5,899.89487547
537,2021-03-08T01:00:00.000Z,51501.3,51829.9,51282.1,51555.5,500.3254036
538,2021-03-08T00:00:00.000Z,50975.2,51685.0,50843.9,51493.7,638.57306992
539,2021-03-07T23:00:00.000Z,50500.6,51463.9,50485.0,50979.5,507.29894426
540,2021-03-07T22:00:00.000Z,50088.8,50779.3,50000.0,50502.9,199.95404592
541,2021-03-07T21:00:00.000Z,50054.8,50255.1,49838.1,50089.8,186.1941668
542,2021-03-07T20:00:00.000Z,50379.1,50379.1,49760.0,50054.7,353.30769649
543,2021-03-07T19:00:00.000Z,50420.1,50581.2,50258.0,50384.3,256.57326748
544,2021-03-07T18:00:00.000Z,51079.9,51088.0,50379.7,50409.0,294.64322777
545,2021-03-07T17:00:00.000Z,51060.1,51136.4,50794.3,51079.9,286.63343507
546,2021-03-07T16:00:00.000Z,50591.2,51367.8,50591.1,51060.0,635.14469462
547,2021-03-07T15:00:00.000Z,50654.5,50838.0,50389.0,50588.2,278.02378328
548,2021-03-07T14:00:00.000Z,50772.1,51273.0,50150.0,50654.2,668.15854569
549,2021-03-07T13:00:00.000Z,50774.0,50850.0,50506.0,50772.1,235.14996828
550,2021-03-07T12:00:00.000Z,50704.7,50846.5,50408.7,50774.0,273.86238557
551,2021-03-07T11:00:00.000Z,50617.7,50912.3,50484.3,50699.7,329.59628389
552,2021-03-07T10:00:00.000Z,50946.5,50991.3,50463.8,50617.6,370.84501941
553,2021-03-07T09:00:00.000Z,50378.9,51149.9,50378.9,50942.8,571.45226237
554,2021-03-07T08:00:00.000Z,50039.8,50823.0,50039.8,50388.3,762.00416054
555,2021-03-07T07:00:00.000Z,49471.8,50168.0,49322.2,50053.0,415.7732287
556,2021-03-07T06:00:00.000Z,49346.7,49648.2,49149.2,49470.4,243.00130189
557,2021-03-07T05:00:00.000Z,49425.7,49458.0,49111.0,49348.0,241.1686695
558,2021-03-07T04:00:00.000Z,49555.1,49688.6,49300.0,49425.7,228.04723841
559,2021-03-07T03:00:00.000Z,49556.3,49899.0,49450.1,49555.7,424.8797636
560,2021-03-07T02:00:00.000Z,49110.5,49848.5,49058.9,49556.3,523.82683807
561,2021-03-07T01:00:00.000Z,49209.7,49490.0,48989.0,49110.5,377.11607251
562,2021-03-07T00:00:00.000Z,48887.5,49317.8,48887.5,49209.8,354.41321469
563,2021-03-06T23:00:00.000Z,48925.7,49119.3,48813.0,48878.5,262.20937481
564,2021-03-06T22:00:00.000Z,48594.6,49199.0,48468.1,48932.0,216.26675145
565,2021-03-06T21:00:00.000Z,48528.0,48727.1,48269.9,48594.5,246.98313496
566,2021-03-06T20:00:00.000Z,48365.9,48737.5,48252.1,48525.5,286.02903527
567,2021-03-06T19:00:00.000Z,48481.5,48698.9,48260.0,48365.9,379.02074554
568,2021-03-06T18:00:00.000Z,48249.6,48635.4,48124.5,48487.0,266.32529282
569,2021-03-06T17:00:00.000Z,47761.4,48435.7,47666.6,48251.0,333.87863686
570,2021-03-06T16:00:00.000Z,47266.4,47929.9,47120.0,47761.5,340.2519036
571,2021-03-06T15:00:00.000Z,47565.1,47725.5,47250.0,47266.4,314.8904771
572,2021-03-06T14:00:00.000Z,47320.1,47723.6,47200.0,47565.1,270.02394333
573,2021-03-06T13:00:00.000Z,47661.1,47752.7,47061.7,47320.2,473.38590815
574,2021-03-06T12:00:00.000Z,48175.4,48200.0,47411.8,47660.6,651.23221886
575,2021-03-06T11:00:00.000Z,48026.4,48332.8,47973.8,48155.7,331.76325432
576,2021-03-06T10:00:00.000Z,48335.4,48494.1,47946.4,48032.1,362.4368664
577,2021-03-06T09:00:00.000Z,48650.3,48789.5,48277.9,48338.7,356.03029717
578,2021-03-06T08:00:00.000Z,48827.7,49107.9,48600.0,48650.4,329.82217269
579,2021-03-06T07:00:00.000Z,48927.5,49132.4,48776.3,48828.7,258.47181943
580,2021-03-06T06:00:00.000Z,48504.2,48974.7,48503.0,48927.5,1088.56930211
581,2021-03-06T05:00:00.000Z,48455.9,48865.0,48200.1,48506.9,3404.59833953
582,2021-03-06T04:00:00.000Z,48640.0,48676.4,48111.8,48456.0,610.68270341
583,2021-03-06T03:00:00.000Z,48720.9,48799.9,48413.1,48637.1,241.42164312
584,2021-03-06T02:00:00.000Z,48640.8,48721.0,48203.8,48720.9,195.49229984
585,2021-03-06T01:00:00.000Z,48807.8,48909.4,48520.0,48640.9,240.43180553
586,2021-03-06T00:00:00.000Z,48752.6,49159.9,48671.1,48807.8,401.82539138
587,2021-03-05T23:00:00.000Z,49058.4,49150.0,48597.0,48749.7,261.01491623
588,2021-03-05T22:00:00.000Z,49035.3,49385.1,48710.5,49054.6,167.35581031
589,2021-03-05T21:00:00.000Z,49176.9,49398.7,48898.9,49035.3,168.52911788
590,2021-03-05T20:00:00.000Z,49289.0,49449.8,48848.5,49176.9,256.96884084
591,2021-03-05T19:00:00.000Z,48479.9,49404.2,48315.8,49296.2,416.28377741
592,2021-03-05T18:00:00.000Z,48095.9,48542.2,47921.9,48479.1,444.96139157
593,2021-03-05T17:00:00.000Z,47650.0,48222.0,47321.7,48095.9,3872.63770758
594,2021-03-05T16:00:00.000Z,47867.5,47867.5,46875.9,47650.1,4019.54798151
595,2021-03-05T15:00:00.000Z,48129.0,48687.0,47823.7,47867.5,598.22632085
596,2021-03-05T14:00:00.000Z,48053.5,48743.7,47925.2,48134.7,787.96197385
597,2021-03-05T13:00:00.000Z,47652.4,48300.0,47338.9,48053.4,711.77707413
598,2021-03-05T12:00:00.000Z,47490.2,47868.1,46978.3,47652.3,528.67111395
599,2021-03-05T11:00:00.000Z,47072.8,47524.3,47072.8,47485.5,399.76533447
601,2021-03-05T10:00:00.000Z,47062.0,47234.7,46794.6,47072.7,301.27617415
602,2021-03-05T09:00:00.000Z,46634.4,47158.5,46523.4,47069.0,578.32857933
603,2021-03-05T08:00:00.000Z,47376.8,47490.4,46407.3,46634.4,986.44430027
604,2021-03-05T07:00:00.000Z,47396.7,47540.8,47020.5,47377.7,471.75789884
605,2021-03-05T06:00:00.000Z,47155.6,47437.7,46948.2,47396.7,435.36436544
606,2021-03-05T05:00:00.000Z,46655.8,47263.4,46655.8,47155.6,339.27086306
607,2021-03-05T04:00:00.000Z,47260.5,47304.2,46595.1,46655.8,403.94875224
608,2021-03-05T03:00:00.000Z,47099.0,47338.1,46809.3,47269.1,372.51537314
609,2021-03-05T02:00:00.000Z,46698.7,47159.9,46384.0,47101.0,556.79665921
610,2021-03-05T01:00:00.000Z,46818.0,46980.0,46299.9,46696.9,568.79244863
611,2021-03-05T00:00:00.000Z,48375.8,48375.8,46523.3,46821.2,1059.77244416
612,2021-03-04T23:00:00.000Z,48250.2,48704.9,48050.1,48375.4,253.59569787
613,2021-03-04T22:00:00.000Z,47947.7,48356.9,47856.4,48259.7,130.92244825
614,2021-03-04T21:00:00.000Z,48221.9,48417.4,47806.4,47947.2,261.88298129
615,2021-03-04T20:00:00.000Z,47999.5,48260.2,47500.0,48217.1,690.47144349
616,2021-03-04T19:00:00.000Z,47601.7,48390.5,47601.7,47996.8,445.89636539
617,2021-03-04T18:00:00.000Z,48504.4,48626.0,47589.0,47596.0,928.035459
618,2021-03-04T17:00:00.000Z,49692.3,49934.4,48302.2,48508.5,806.42042303
619,2021-03-04T16:00:00.000Z,49419.0,50036.1,49286.5,49692.3,525.40901608
620,2021-03-04T15:00:00.000Z,49416.6,49800.0,48819.8,49396.8,707.7054324
621,2021-03-04T14:00:00.000Z,49636.1,50560.0,49201.1,49413.8,834.26393549
